SubscriptionID,CustomerID,PlanID,BillingCycle,Status,DiscountPercent,StartDate,RenewalDate,CancelDate,AutoRenew,PlanName,MonthlyPrice,AnnualContractValue
S014158,C006853,2,Monthly,Cancelled,0.0,2024-03-15 16:25:08,2024-04-14 16:25:08,2025-12-23 16:25:08,Yes,Basic,59,708.0
S014159,C000559,3,Yearly,Trial,15.0,2022-12-24 21:10:59,2023-12-24 21:10:59,,No,Professional,129,1315.8
S014160,C009699,9,Monthly,Active,10.0,2018-09-04 16:47:18,2018-10-04 16:47:18,,Yes,Scale,179,1933.2
S014161,C000317,1,Quarterly,Active,30.0,2018-04-04 15:43:59,2018-07-03 15:43:59,,Yes,Starter,29,243.6
S014162,C000147,7,Monthly,Active,0.0,2024-07-30 02:22:25,2024-08-29 02:22:25,,Yes,Startup,39,468.0
S014163,C003788,1,Monthly,Trial,10.0,2023-02-17 07:38:29,2023-03-19 07:38:29,,Yes,Starter,29,313.2
S014164,C009099,3,Monthly,Active,0.0,2023-01-24 14:39:37,2023-02-23 14:39:37,,Yes,Professional,129,1548.0
S014165,C005281,10,Monthly,Active,5.0,2019-02-26 05:06:44,2019-03-28 05:06:44,,Yes,Corporate,349,3978.6
S014166,C005607,6,Yearly,Active,0.0,2023-10-08 18:16:30,2024-10-07 18:16:30,,No,Enterprise Plus,999,11988.0
S014167,C005419,4,Monthly,Active,10.0,2018-10-17 16:50:15,2018-11-16 16:50:15,,Yes,Business,249,2689.2
S014168,C005400,3,Monthly,Cancelled,15.0,2019-06-09 17:12:33,2019-07-09 17:12:33,2020-05-07 17:12:33,Yes,Professional,129,1315.8
S014169,C009124,5,Monthly,Active,5.0,2024-12-01 14:17:03,2024-12-31 14:17:03,,Yes,Enterprise,499,5688.6
S014170,C007053,1,Monthly,Cancelled,15.0,2018-07-31 01:44:02,2018-08-30 01:44:02,2019-04-11 01:44:02,Yes,Starter,29,295.8
S014171,C007345,2,Monthly,Cancelled,5.0,2025-03-16 21:53:04,2025-04-15 21:53:04,2026-06-27 21:53:04,Yes,Basic,59,672.6
S014172,C003208,2,Monthly,Active,20.0,2018-01-23 20:20:22,2018-02-22 20:20:22,,Yes,Basic,59,566.4
S014173,C006462,5,Quarterly,Cancelled,0.0,2025-11-16 13:01:37,2026-02-14 13:01:37,2026-06-21 13:01:37,Yes,Enterprise,499,5988.0
S014174,C001771,1,Monthly,Active,0.0,2022-08-12 17:01:55,2022-09-11 17:01:55,,Yes,Starter,29,348.0
S014175,C006033,9,Monthly,Active,5.0,2021-02-28 22:17:05,2021-03-30 22:17:05,,Yes,Scale,179,2040.6
S014176,C003452,10,Monthly,Active,0.0,2019-08-22 23:55:36,2019-09-21 23:55:36,,Yes,Corporate,349,4188.0
S014177,C007852,5,Monthly,Active,5.0,2019-11-11 05:15:27,2019-12-11 05:15:27,,Yes,Enterprise,499,5688.6
S014178,C003478,2,Quarterly,Cancelled,,2022-08-31 13:03:43,2022-11-29 13:03:43,2024-04-19 13:03:43,Yes,Basic,59,601.8
S014179,C009542,8,Quarterly,Active,5.0,2021-05-15 21:53:55,2021-08-13 21:53:55,,Yes,Growth,79,900.6
S014180,C005815,4,Yearly,Active,15.0,2024-02-14 18:25:27,2025-02-13 18:25:27,,Yes,Business,249,2539.8
S014181,C008334,4,Monthly,Trial,10.0,2018-04-20 09:15:33,2018-05-20 09:15:33,,Yes,Business,249,2689.2
S014182,C009037,3,Monthly,Active,5.0,2021-03-01 07:48:18,2021-03-31 07:48:18,,Yes,Professional,129,1470.6
S014183,C006424,2,Monthly,Active,20.0,2021-05-15 21:07:34,2021-06-14 21:07:34,,Yes,Basic,59,566.4
S014184,C007611,5,Monthly,Cancelled,10.0,2019-10-10 17:17:34,2019-11-09 17:17:34,2021-07-12 17:17:34,Yes,Enterprise,499,5389.2
S014185,C000732,2,Quarterly,Active,20.0,2024-11-11 05:32:43,2025-02-09 05:32:43,,Yes,Basic,59,566.4
S014186,C001759,2,Monthly,Active,20.0,2023-07-01 17:37:04,2023-07-31 17:37:04,,No,Basic,59,566.4
S014187,C001289,2,Yearly,Active,30.0,2020-02-10 00:53:03,2021-02-09 00:53:03,,No,Basic,59,495.6
S014188,C004095,2,Monthly,Active,10.0,2019-12-08 21:47:05,2020-01-07 21:47:05,,No,Basic,59,637.2
S014189,C002566,3,Monthly,Paused,10.0,2024-11-02 05:25:17,2024-12-02 05:25:17,,Yes,Professional,129,1393.2
S014190,C008606,6,Monthly,Active,0.0,2022-12-29 01:25:23,2023-01-28 01:25:23,,Yes,Enterprise Plus,999,11988.0
S014191,C004593,8,Monthly,Active,5.0,2023-09-18 16:32:55,2023-10-18 16:32:55,,No,Growth,79,900.6
S014192,C002331,7,Monthly,Active,0.0,2018-10-28 03:01:55,2018-11-27 03:01:55,,Yes,Startup,39,468.0
S014193,C003347,2,Yearly,Active,10.0,2025-05-27 06:46:38,2026-05-27 06:46:38,,Yes,Basic,59,637.2
S014194,C008734,1,Monthly,Active,0.0,2020-02-13 08:07:58,2020-03-14 08:07:58,,Yes,Starter,29,348.0
S014195,C002688,2,Yearly,Trial,10.0,2020-10-11 15:16:49,2021-10-11 15:16:49,,Yes,Basic,59,637.2
S014196,C001447,7,Yearly,Active,30.0,2019-11-24 21:52:26,2020-11-23 21:52:26,,Yes,Startup,39,327.6
S014197,C004202,10,Monthly,Paused,5.0,2020-05-23 23:15:38,2020-06-22 23:15:38,,No,Corporate,349,3978.6
S014198,C009301,2,Monthly,Active,10.0,2021-09-07 17:39:39,2021-10-07 17:39:39,,Yes,Basic,59,637.2
S014199,C005853,4,Quarterly,Cancelled,5.0,2024-10-17 00:14:09,2025-01-15 00:14:09,2025-03-26 00:14:09,Yes,Business,249,2838.6
S014200,C005501,6,Monthly,Active,0.0,2019-05-01 04:55:18,2019-05-31 04:55:18,,Yes,Enterprise Plus,999,11988.0
S014201,C002708,5,Yearly,Active,15.0,2022-08-29 07:43:43,2023-08-29 07:43:43,,Yes,Enterprise,29,5089.8
S014202,C005666,1,Monthly,Active,0.0,2023-06-27 04:38:21,2023-07-27 04:38:21,,Yes,Starter,29,348.0
S014203,C008990,3,Quarterly,Active,5.0,2020-08-31 00:37:49,2020-11-29 00:37:49,,Yes,Professional,129,1470.6
S014204,C009546,6,Monthly,Active,5.0,2021-05-03 19:25:49,2021-06-02 19:25:49,,Yes,Enterprise Plus,999,11388.6
S014205,C001925,2,Monthly,Active,0.0,2021-03-20 09:39:30,2021-04-19 09:39:30,,Yes,Basic,59,708.0
S014206,C003936,1,Monthly,Active,15.0,2023-11-16 18:53:32,2023-12-16 18:53:32,,Yes,Starter,29,295.8
S014207,C009606,2,Monthly,Active,30.0,2021-02-10 17:30:39,2021-03-12 17:30:39,,Yes,Basic,59,495.6
S014208,C006132,10,Yearly,Active,5.0,2025-04-30 11:52:59,2026-04-30 11:52:59,,No,Corporate,349,3978.6
S014209,C006101,1,Yearly,Cancelled,20.0,2022-09-27 10:48:29,2023-09-27 10:48:29,2024-10-22 10:48:29,Yes,Starter,29,278.4
S014210,C001280,9,Yearly,Cancelled,5.0,2023-04-13 04:31:22,2024-04-12 04:31:22,2023-11-24 04:31:22,Yes,Scale,179,2040.6
S014211,C004893,3,Quarterly,Active,0.0,2024-12-30 06:55:38,2025-03-30 06:55:38,,Yes,Professional,129,1548.0
S014212,C003163,7,Monthly,Trial,5.0,2024-08-30 20:25:46,2024-09-29 20:25:46,,Yes,Startup,39,444.6
S014213,C004525,2,Monthly,Cancelled,10.0,2020-01-04 05:21:09,2020-02-03 05:21:09,2021-11-17 05:21:09,Yes,Basic,59,637.2
S014214,C005258,2,Yearly,Active,,2025-12-19 09:01:41,2026-12-19 09:01:41,,Yes,Basic,59,601.8
S014215,C008910,8,Quarterly,Cancelled,30.0,2025-03-20 11:51:20,2025-06-18 11:51:20,2025-05-29 11:51:20,Yes,Growth,79,663.6
S014216,C007167,2,Monthly,Active,20.0,2022-03-15 22:12:45,2022-04-14 22:12:45,,Yes,Basic,59,566.4
S014217,C006451,9,Monthly,Active,0.0,2020-02-14 08:45:03,2020-03-15 08:45:03,,Yes,Scale,179,2148.0
S014218,C008263,4,Monthly,Active,10.0,2022-08-17 16:10:34,2022-09-16 16:10:34,,Yes,Business,249,2689.2
S014219,C009351,4,Monthly,Active,0.0,2022-05-19 07:42:38,2022-06-18 07:42:38,,Yes,Business,249,2988.0
S014220,C009517,1,Monthly,Active,0.0,2021-01-18 17:40:52,2021-02-17 17:40:52,,Yes,Starter,29,348.0
S014221,C009411,8,Monthly,Active,0.0,2022-03-18 19:09:34,2022-04-17 19:09:34,,Yes,Growth,79,948.0
S014222,C001313,2,Monthly,Active,10.0,2023-11-25 21:33:39,2023-12-25 21:33:39,,Yes,Basic,59,637.2
S014223,C008158,1,Monthly,Active,0.0,2021-03-04 00:37:12,2021-04-03 00:37:12,,Yes,Starter,29,348.0
S014224,C009128,7,Monthly,Paused,0.0,2024-07-31 11:26:23,2024-08-30 11:26:23,,Yes,Startup,39,468.0
S014225,C009473,3,Monthly,Active,0.0,2024-01-06 12:25:38,2024-02-05 12:25:38,,Yes,Professional,129,1548.0
S014226,C004225,11,Monthly,Active,5.0,2024-11-25 09:00:32,2024-12-25 09:00:32,,Yes,Ultimate,1499,17088.6
S014227,C008481,1,Quarterly,Trial,0.0,2023-05-21 09:45:16,2023-08-19 09:45:16,,Yes,Starter,29,348.0
S014228,C009632,4,Monthly,Active,0.0,2024-10-02 16:37:48,2024-11-01 16:37:48,,Yes,Business,249,2988.0
S014229,C009283,2,Monthly,Active,0.0,2025-09-29 21:12:15,2025-10-29 21:12:15,,Yes,Basic,59,708.0
S014230,C003878,3,Monthly,Cancelled,10.0,2024-01-05 22:36:11,2024-02-04 22:36:11,2024-12-15 22:36:11,Yes,Professional,129,1393.2
S014231,C006684,2,Monthly,Active,10.0,2020-08-02 23:01:59,2020-09-01 23:01:59,,Yes,Basic,59,637.2
S014232,C006657,1,Monthly,Active,10.0,2022-12-13 11:28:39,2023-01-12 11:28:39,,Yes,Starter,29,313.2
S014233,C001575,5,Yearly,Active,10.0,2022-01-15 20:05:07,2023-01-15 20:05:07,,No,Enterprise,499,5389.2
S014234,C008898,5,Monthly,Active,0.0,2024-10-20 08:40:39,2024-11-19 08:40:39,,Yes,Enterprise,499,5988.0
S014235,C008187,3,Monthly,Active,0.0,2024-04-20 17:41:54,2024-05-20 17:41:54,,Yes,Professional,129,1548.0
S014236,C002573,1,Monthly,Active,20.0,2022-11-09 17:32:11,2022-12-09 17:32:11,,Yes,Starter,29,278.4
S014237,C004984,1,Monthly,Active,0.0,2019-08-25 12:36:04,2019-09-24 12:36:04,,Yes,Starter,29,348.0
S014238,C003044,6,Monthly,Active,5.0,2019-08-25 06:41:34,2019-09-24 06:41:34,,No,Enterprise Plus,999,11388.6
S014239,C008714,1,Monthly,Active,30.0,2021-09-15 10:44:07,2021-10-15 10:44:07,,Yes,Starter,29,243.6
S014240,C004563,1,Monthly,Cancelled,10.0,2018-10-22 16:40:44,2018-11-21 16:40:44,2020-02-23 16:40:44,Yes,Starter,29,313.2
S014241,C002589,2,Monthly,Active,0.0,2018-03-24 00:39:15,2018-04-23 00:39:15,,Yes,Basic,59,708.0
S014242,C001389,2,Yearly,Active,0.0,2023-07-20 22:42:57,2024-07-19 22:42:57,,Yes,Basic,59,708.0
S014243,C008545,2,Monthly,Trial,10.0,2023-01-21 22:09:37,2023-02-20 22:09:37,,Yes,Basic,59,637.2
S014244,C004849,1,Monthly,Active,0.0,2018-10-23 13:09:16,2018-11-22 13:09:16,,No,Starter,29,348.0
S014245,C000871,6,Monthly,Active,0.0,2019-03-19 08:08:36,2019-04-18 08:08:36,,Yes,Enterprise Plus,999,11988.0
S014246,C003630,2,Quarterly,Active,15.0,2018-10-20 16:50:13,2019-01-18 16:50:13,,No,Basic,59,601.8
S014247,C000738,5,Monthly,Active,0.0,2024-08-27 11:48:45,2024-09-26 11:48:45,,Yes,Enterprise,499,5988.0
S014248,C005759,2,Monthly,Active,5.0,2024-09-27 09:53:53,2024-10-27 09:53:53,,Yes,Basic,59,672.6
S014249,C007495,2,Monthly,Cancelled,30.0,2019-03-28 19:26:58,2019-04-27 19:26:58,2020-07-02 19:26:58,Yes,Basic,59,495.6
S014250,C000816,2,Monthly,Active,30.0,2019-09-22 18:23:14,2019-10-22 18:23:14,,Yes,Basic,59,495.6
S014251,C001871,2,Monthly,Cancelled,0.0,2021-04-05 01:27:35,2021-05-05 01:27:35,2023-05-27 01:27:35,Yes,Basic,59,708.0
S014252,C004240,7,Monthly,Active,10.0,2018-06-07 11:55:39,2018-07-07 11:55:39,,No,Startup,39,421.2
S014253,C008025,9,Yearly,Active,15.0,2022-05-31 21:11:04,2023-05-31 21:11:04,,Yes,Scale,179,1825.8
S014254,C001999,3,Yearly,Active,0.0,2023-05-24 11:18:11,2024-05-23 11:18:11,,Yes,Professional,129,1548.0
S014255,C003043,3,Monthly,Cancelled,20.0,2022-11-09 08:56:32,2022-12-09 08:56:32,2024-12-06 08:56:32,Yes,Professional,129,1238.4
S014256,C008162,2,Yearly,Active,0.0,2018-09-08 01:29:36,2019-09-08 01:29:36,,No,Basic,59,708.0
S014257,C005594,2,Monthly,Paused,25.0,2024-04-29 13:26:14,2024-05-29 13:26:14,,Yes,Basic,59,531.0
S014258,C004660,8,Quarterly,Cancelled,0.0,2018-12-05 23:55:16,2019-03-05 23:55:16,2019-11-14 23:55:16,Yes,Growth,79,948.0
S014259,C003516,3,Yearly,Active,5.0,2021-11-05 18:09:35,2022-11-05 18:09:35,,Yes,Professional,129,1470.6
S014260,C008550,9,Monthly,Active,0.0,2020-06-19 09:16:16,2020-07-19 09:16:16,,Yes,Scale,179,2148.0
S014261,C001228,4,Monthly,Active,5.0,2018-06-22 10:56:21,2018-07-22 10:56:21,,Yes,Business,249,2838.6
S014262,C009984,1,Monthly,Active,0.0,2018-04-05 10:32:42,2018-05-05 10:32:42,,Yes,Starter,29,348.0
S014263,C001915,5,Yearly,Active,0.0,2024-07-16 23:18:46,2025-07-16 23:18:46,,Yes,Enterprise,499,5988.0
S014264,C002687,3,Monthly,Cancelled,5.0,2021-07-07 02:04:46,2021-08-06 02:04:46,2022-01-30 02:04:46,Yes,Professional,129,1470.6
S014265,C000927,3,Monthly,Active,0.0,2023-04-09 15:38:04,2023-05-09 15:38:04,,No,Professional,129,1548.0
S014266,C001464,1,Yearly,Cancelled,0.0,2019-05-04 07:17:54,2020-05-03 07:17:54,2020-04-07 07:17:54,Yes,Starter,29,348.0
S014267,C001584,10,Monthly,Active,20.0,2020-12-04 05:30:58,2021-01-03 05:30:58,,Yes,Corporate,349,3350.4
S014268,C007143,4,Monthly,Active,10.0,2020-11-14 15:01:26,2020-12-14 15:01:26,,No,Business,249,2689.2
S014269,C005392,2,Monthly,Active,5.0,2019-01-10 19:24:00,2019-02-09 19:24:00,,Yes,Basic,59,672.6
S014270,C009526,7,Monthly,Active,25.0,2019-04-20 10:22:08,2019-05-20 10:22:08,,Yes,Startup,39,351.0
S014271,C000277,9,Quarterly,Active,0.0,2021-09-13 15:13:21,2021-12-12 15:13:21,,No,Scale,179,2148.0
S014272,C004912,1,Monthly,Trial,10.0,2024-02-09 21:22:01,2024-03-10 21:22:01,,Yes,Starter,29,313.2
S014273,C001919,4,Yearly,Cancelled,0.0,2023-11-18 21:14:49,2024-11-17 21:14:49,2024-02-12 21:14:49,Yes,Business,249,2988.0
S014274,C003792,12,Monthly,Paused,10.0,2025-01-25 01:16:19,2025-02-24 01:16:19,,No,Legacy,199,2149.2
S014275,C000445,3,Monthly,Active,0.0,2018-03-31 03:50:53,2018-04-30 03:50:53,,Yes,Professional,129,1548.0
S014276,C008634,4,Monthly,Active,10.0,2022-05-31 13:26:48,2022-06-30 13:26:48,,Yes,Business,249,2689.2
S014277,C007615,4,Monthly,Active,10.0,2020-06-02 09:48:15,2020-07-02 09:48:15,,Yes,Business,249,2689.2
S014278,C003978,5,Yearly,Active,0.0,2019-04-12 07:17:48,2019-03-13 07:17:48,,Yes,Enterprise,499,5988.0
S014279,C007465,3,Monthly,Cancelled,0.0,2022-10-02 22:50:42,2022-11-01 22:50:42,2024-11-04 22:50:42,Yes,Professional,129,1548.0
S014280,C004618,3,Monthly,Trial,0.0,2021-08-20 19:06:32,2021-09-19 19:06:32,,Yes,Professional,129,1548.0
S014281,C006870,6,Monthly,Active,0.0,2020-12-25 11:23:01,2021-01-24 11:23:01,,Yes,Enterprise Plus,999,11988.0
S014282,C000092,1,Monthly,Active,10.0,2023-01-05 19:39:54,2023-02-04 19:39:54,,Yes,Starter,29,313.2
S014283,C007835,2,Yearly,Cancelled,15.0,2019-01-26 03:22:25,2020-01-26 03:22:25,2019-10-16 03:22:25,Yes,Basic,59,601.8
S014284,C007664,1,Monthly,Active,0.0,2018-05-22 20:32:32,2018-06-21 20:32:32,,No,Starter,29,348.0
S014285,C003547,4,Monthly,Active,0.0,2018-02-12 13:26:26,2018-03-14 13:26:26,,Yes,Business,249,2988.0
S014286,C006682,9,Monthly,Paused,0.0,2018-07-12 14:21:43,2018-08-11 14:21:43,,Yes,Scale,179,2148.0
S014287,C006805,4,Monthly,Active,20.0,2018-03-30 02:41:11,2018-04-29 02:41:11,,Yes,Business,249,2390.4
S014288,C001187,2,Monthly,Active,0.0,2023-07-31 14:49:37,2023-08-30 14:49:37,,Yes,Basic,59,708.0
S014289,C001269,1,Monthly,Trial,0.0,2019-05-12 07:30:56,2019-06-11 07:30:56,,Yes,Starter,29,348.0
S014290,C004883,1,Monthly,Paused,10.0,2021-01-23 21:06:19,2021-02-22 21:06:19,,Yes,Starter,29,313.2
S014291,C006929,2,Monthly,Cancelled,20.0,2022-08-16 12:40:47,2022-09-15 12:40:47,2022-11-25 12:40:47,Yes,Basic,59,566.4
S014292,C007719,3,Yearly,Trial,0.0,2020-04-14 12:18:53,2021-04-14 12:18:53,,Yes,Professional,129,1548.0
S014293,C003646,1,Monthly,Active,10.0,2022-08-25 10:28:20,2022-09-24 10:28:20,,Yes,Starter,29,313.2
S014294,C004760,7,Monthly,Active,20.0,2018-07-08 13:20:56,2018-08-07 13:20:56,,Yes,Startup,39,374.4
S014295,C003043,2,Yearly,Cancelled,10.0,2021-07-09 08:18:28,2022-07-09 08:18:28,2023-03-12 08:18:28,No,Basic,59,637.2
S014296,C007304,3,Monthly,Cancelled,0.0,2024-09-29 21:56:20,2024-10-29 21:56:20,2025-09-13 21:56:20,Yes,Professional,129,1548.0
S014297,C003188,7,Monthly,Active,0.0,2019-03-14 12:29:54,2019-04-13 12:29:54,,No,Startup,39,468.0
S014298,C008290,9,Monthly,Cancelled,5.0,2020-07-10 04:51:40,2020-08-09 04:51:40,2022-09-12 04:51:40,Yes,Scale,179,2040.6
S014299,C009798,4,Yearly,Active,15.0,2020-04-25 04:46:22,2021-04-25 04:46:22,,Yes,Business,249,2539.8
S014300,C000675,3,Quarterly,Active,10.0,2024-03-22 04:52:01,2024-06-20 04:52:01,,Yes,Professional,129,1393.2
S014301,C004879,7,Monthly,Active,10.0,2025-10-25 02:49:40,2025-11-24 02:49:40,,Yes,Startup,39,421.2
S014302,C006900,8,Quarterly,Active,20.0,2020-07-21 16:38:28,2020-10-19 16:38:28,,Yes,Growth,79,758.4
S014303,C003538,1,Monthly,Active,0.0,2021-07-17 07:28:45,2021-08-16 07:28:45,,Yes,Starter,29,348.0
S014304,C005280,2,Monthly,Active,0.0,2023-12-21 15:06:00,2024-01-20 15:06:00,,Yes,Basic,59,708.0
S014305,C001582,2,Monthly,Active,5.0,2023-05-24 07:49:02,2023-06-23 07:49:02,,Yes,Basic,59,672.6
S014306,C003794,8,Monthly,Active,0.0,2019-06-17 05:19:37,2019-07-17 05:19:37,,Yes,Growth,79,948.0
S014307,C009940,2,Monthly,Active,0.0,2019-12-21 13:24:36,2020-01-20 13:24:36,,Yes,Basic,59,708.0
S014308,C009419,1,Monthly,Active,15.0,2022-11-17 09:29:39,2022-12-17 09:29:39,,Yes,Starter,29,295.8
S014309,C002916,3,Monthly,Cancelled,10.0,2021-10-04 08:28:02,2021-11-03 08:28:02,2022-12-23 08:28:02,No,Professional,129,1393.2
S014310,C008718,7,Monthly,Active,20.0,2019-07-02 08:19:13,2019-08-01 08:19:13,,Yes,Startup,39,374.4
S014311,C001214,3,Monthly,Active,5.0,2020-02-23 17:57:24,2020-03-24 17:57:24,,Yes,Professional,129,1470.6
S014312,C004898,4,Monthly,Active,0.0,2021-05-28 06:18:18,2021-06-27 06:18:18,,Yes,Business,249,2988.0
S014313,C009228,1,Monthly,Active,0.0,2022-08-07 00:44:25,2022-09-06 00:44:25,,Yes,Starter,29,348.0
S014314,C007022,2,Monthly,Active,30.0,2023-04-04 07:33:17,2023-05-04 07:33:17,,Yes,Basic,59,495.6
S014315,C007336,2,Monthly,Paused,0.0,2023-07-19 15:33:43,2023-08-18 15:33:43,,Yes,Basic,59,708.0
S014316,C006839,1,Monthly,Active,0.0,2024-03-11 03:03:33,2024-04-10 03:03:33,,Yes,Starter,29,348.0
S014317,C007588,1,Monthly,Active,0.0,2019-03-01 22:46:39,2019-03-31 22:46:39,,No,Starter,29,348.0
S014318,C008569,1,Yearly,Active,25.0,2023-09-14 13:27:32,2024-09-13 13:27:32,,Yes,Starter,29,261.0
S014319,C000434,4,Monthly,Cancelled,0.0,2018-12-25 12:04:14,2019-01-24 12:04:14,2020-06-21 12:04:14,Yes,Business,249,2988.0
S014320,C002953,9,Yearly,Active,10.0,2021-07-11 02:28:39,2022-07-11 02:28:39,,Yes,Scale,179,1933.2
S014321,C001534,1,Yearly,Active,10.0,2020-05-26 09:57:39,2021-05-26 09:57:39,,Yes,Starter,29,313.2
S014322,C005315,1,Yearly,Active,0.0,2025-12-21 22:39:13,2026-12-21 22:39:13,,Yes,Starter,29,348.0
S014323,C009135,8,Quarterly,Paused,0.0,2025-12-20 23:29:42,2026-03-20 23:29:42,,Yes,Growth,79,948.0
S014324,C003203,4,Monthly,Active,0.0,2025-12-16 01:32:16,2026-01-15 01:32:16,,No,Business,249,2988.0
S014325,C003099,2,Monthly,Active,0.0,2020-02-19 00:14:44,2020-03-20 00:14:44,,Yes,Basic,59,708.0
S014326,C006555,4,Yearly,Active,0.0,2019-07-07 22:54:17,2020-07-06 22:54:17,,Yes,Business,249,2988.0
S014327,C005883,2,Monthly,Trial,10.0,2024-02-05 16:02:59,2024-03-06 16:02:59,,No,Basic,59,637.2
S014328,C007590,1,Monthly,Active,0.0,2019-09-24 16:05:45,2019-10-24 16:05:45,,Yes,Starter,29,348.0
S014329,C003538,3,Quarterly,Active,0.0,2020-03-26 07:42:40,2020-06-24 07:42:40,,Yes,Professional,129,1548.0
S014330,C009791,3,Yearly,Active,5.0,2020-11-22 07:20:09,2021-11-22 07:20:09,,Yes,Professional,129,1470.6
S014331,C005508,2,Monthly,Active,5.0,2021-06-21 01:53:33,2021-07-21 01:53:33,,Yes,Basic,59,672.6
S014332,C002074,3,Monthly,Active,0.0,2025-06-15 09:53:58,2025-07-15 09:53:58,,Yes,Professional,129,1548.0
S014333,C003574,10,Monthly,Active,0.0,2023-03-19 07:16:09,2023-04-18 07:16:09,,No,Corporate,349,4188.0
S014334,C004273,3,Yearly,Active,10.0,2025-12-28 15:55:27,2026-12-28 15:55:27,,Yes,Professional,129,1393.2
S014335,C003968,2,Monthly,Active,0.0,2022-12-04 13:51:50,2023-01-03 13:51:50,,Yes,Basic,59,708.0
S014336,C007016,7,Monthly,Active,0.0,2025-08-08 11:02:36,2025-09-07 11:02:36,,Yes,Startup,39,468.0
S014337,C005147,2,Monthly,Active,0.0,2020-02-27 15:20:45,2020-03-28 15:20:45,,Yes,Basic,59,708.0
S014338,C004838,4,Monthly,Active,0.0,2025-01-31 13:51:38,2025-03-02 13:51:38,,Yes,Business,249,2988.0
S014339,C008100,1,Monthly,Active,0.0,2024-12-18 23:41:11,2025-01-17 23:41:11,,Yes,Starter,29,348.0
S014340,C008634,3,Yearly,Active,5.0,2023-01-20 22:01:17,2024-01-20 22:01:17,,Yes,Professional,129,1470.6
S014341,C008862,3,Yearly,Active,0.0,2021-11-19 11:44:02,2022-11-19 11:44:02,,Yes,Professional,129,1548.0
S014342,C000007,9,Monthly,Trial,0.0,2023-04-08 18:52:26,2023-05-08 18:52:26,,Yes,Scale,179,2148.0
S014343,C003617,6,Yearly,Active,10.0,2020-11-09 00:40:39,2021-11-09 00:40:39,,Yes,Enterprise Plus,999,10789.2
S014344,C007148,6,Yearly,Active,25.0,2023-01-07 05:18:39,2024-01-07 05:18:39,,Yes,Enterprise Plus,999,8991.0
S014345,C003969,8,Monthly,Active,0.0,2018-03-26 13:35:10,2018-04-25 13:35:10,,Yes,Growth,79,948.0
S014346,C000497,3,Yearly,Trial,0.0,2018-01-27 21:14:10,2019-01-27 21:14:10,,Yes,Professional,129,1548.0
S014347,C002066,4,Monthly,Active,5.0,2025-03-04 11:35:12,2025-04-03 11:35:12,,Yes,Business,249,2838.6
S014348,C007041,1,Monthly,Active,0.0,2024-08-05 12:56:39,2024-09-04 12:56:39,,Yes,Starter,29,348.0
S014349,C009954,3,Yearly,Active,5.0,2021-09-17 12:36:38,2022-09-17 12:36:38,,Yes,Professional,129,1470.6
S014350,C007119,1,Yearly,Active,0.0,2022-06-05 22:41:46,2023-06-05 22:41:46,,Yes,Starter,29,348.0
S014351,C001677,1,Monthly,Active,15.0,2019-11-12 12:09:23,2019-12-12 12:09:23,,Yes,Starter,29,295.8
S014352,C003365,3,Quarterly,Active,10.0,2021-12-23 11:49:06,2022-03-23 11:49:06,,Yes,Professional,129,1393.2
S014353,C005543,2,Monthly,Active,20.0,2020-01-28 14:54:08,2020-02-27 14:54:08,,Yes,Basic,59,566.4
S014354,C001391,4,Yearly,Active,5.0,2019-06-18 21:05:09,2020-06-17 21:05:09,,Yes,Business,249,2838.6
S014355,C006113,1,Yearly,Active,0.0,2025-07-02 21:48:19,2026-07-02 21:48:19,,Yes,Starter,29,348.0
S014356,C002193,1,Monthly,Active,0.0,2022-03-12 07:34:57,2022-04-11 07:34:57,,No,Starter,29,348.0
S014357,C007840,3,Yearly,Active,5.0,2022-03-14 12:41:47,2023-03-14 12:41:47,,Yes,Professional,129,1470.6
S014358,C007237,2,Monthly,Active,0.0,2018-08-28 05:26:43,2018-09-27 05:26:43,,Yes,Basic,59,708.0
S014359,C000590,1,Monthly,Paused,10.0,2022-02-13 09:42:12,2022-03-15 09:42:12,,Yes,Starter,29,313.2
S014360,C009224,4,Yearly,Active,25.0,2020-11-17 04:55:08,2021-11-17 04:55:08,,Yes,Business,249,2241.0
S014361,C006349,1,Monthly,Trial,5.0,2021-05-17 21:30:22,2021-06-16 21:30:22,,Yes,Starter,29,330.6
S014362,C005582,8,Monthly,Active,10.0,2019-04-29 03:18:46,2019-05-29 03:18:46,,Yes,Growth,79,853.2
S014363,C009548,2,Monthly,Active,0.0,2022-11-03 15:39:07,2022-12-03 15:39:07,,Yes,Basic,59,708.0
S014364,C007896,2,Yearly,Active,0.0,2021-01-13 06:41:07,2022-01-13 06:41:07,,Yes,Basic,59,708.0
S014365,C007574,10,Monthly,Active,0.0,2020-09-24 12:27:45,2020-10-24 12:27:45,,Yes,Corporate,349,4188.0
S014366,C009698,9,Monthly,Trial,5.0,2021-12-02 12:18:28,2022-01-01 12:18:28,,No,Scale,179,2040.6
S014367,C003610,1,Quarterly,Active,10.0,2022-06-03 08:37:34,2022-09-01 08:37:34,,Yes,Starter,29,313.2
S014368,C007395,2,Monthly,Active,10.0,2024-03-11 19:15:40,2024-04-10 19:15:40,,Yes,Basic,59,637.2
