CustomerID,CompanyName,Industry,Country,State,City,EmployeeCount,AnnualRevenue,CompanySize,Website,JoinDate,SalesRepID,CustomerSuccessID,CustomerStatus,HealthScore
C007333,Quantum Contreras Holdings,Manufacturing,Saudi Arabia,Virginia,Robertmouth,100,4526161.0,Small,"castro,millerandturner.com",2018-03-10 13:05:20,E00715,E00973,Active,53
C007334,United Hopkins Enterprises,Technology,USA,Arkansas,Browningfurt,2051,123002479.0,Large,miller-russell.com,2025-08-24 18:25:38,E00331,E01081,Churned,52
C007335,Elite Johnson Enterprises,Retail,UK,Alaska,Torresville,116,6667417.0,Small,huntinc.com,2018-01-24 12:14:21,E00083,E00271,Active,64
C007336,Quantum Coleman Networks,Hospitality,Brazil,Maine,Lawrenceton,185,9185370.0,Small,"valdez,johnsonandbell.com",2019-03-04 19:37:03,E00827,E00982,Inactive,48
C007337,Global Fitzpatrick Industries,Construction,India,Georgia,Johnsonton,36,2404954.0,Startup,mccoyandsons.com,2019-01-30 19:33:03,E00580,E01345,Active,85
C007338,Prime Martin Holdings,Construction,Malaysia,Minnesota,New Amandaberg,90,3306332.0,Small,leellc.com,2025-01-16 21:26:58,E00079,E00985,Active,75
C007339,Nova Brown Enterprises,Technology,Japan,Texas,East Matthew,95,5412254.0,Small,woodllc.com,2024-09-28 11:25:37,E00735,E00708,Inactive,94
C007340,Dynamic Baldwin Solutions,Hospitality,Malaysia,Georgia,Clarkchester,4671,152610194.0,Large,"munoz,wardandharper.com",2025-03-10 21:05:54,E00565,E00236,Active,37
C007341,Blue Hardin Solutions,Healthcare,Italy,New Jersey,Lowestad,81,4285950.0,Small,smithltd.com,2019-06-01 14:43:57,E01056,E00236,Churned,64
C007342,Nova Mills Consulting,Retail,Netherlands,West Virginia,Juliafurt,3149,188875011.0,Large,"nguyen,gutierrezandsmith.com",2020-06-20 15:30:02,E00254,E00885,Active,42
C007343,Elite Clark Enterprises,Manufacturing,Italy,Missouri,Caseton,583,44634104.0,Medium,erickson-yu.com,2019-09-15 16:39:34,E01145,E00711,Inactive,75
C007344,Global Orozco Group,Government,Pakistan,South Carolina,South Jeremiah,60,3146440.0,Small,smithandsons.com,2020-10-11 18:13:02,E00144,E00990,Churned,62
C007345,United Wilkins Technologies,Telecom,Japan,Mississippi,West William,455,34223655.0,Medium,abbottplc.com,2022-05-12 00:21:12,E01193,E00200,Active,68
C007346,Elite Reese Networks,Manufacturing,Italy,Pennsylvania,West Garyview,19,1426702.0,Startup,lamb-montgomery.com,2021-06-28 19:56:57,E00161,E01108,Active,72
C007347,Prime Murphy Labs,Telecom,Netherlands,Vermont,Port Paulport,28532,1255016889.0,Enterprise,ford-williams.com,2020-02-06 07:27:05,E00217,E00074,Active,59
C007348,Quantum Grant Systems,Logistics,Brazil,Wyoming,West Miguel,114,1797565.0,Small,williamsltd.com,2020-10-29 07:43:46,E00330,E00026,Inactive,36
C007349,Dynamic Brown Industries,Healthcare,Malaysia,Massachusetts,Mackfurt,23,993254.0,Startup,zunigaltd.com,2022-11-11 22:09:53,E01043,E00010,Inactive,60
C007350,Future Hendricks Consulting,Healthcare,South Africa,Iowa,New Eileen,94,6496012.0,Small,warnerltd.com,2019-10-25 00:14:25,E00181,E00861,Active,92
C007351,Nova Cummings Consulting,Hospitality,South Africa,Washington,New Dawnville,927,61816371.0,Medium,walkerandsons.com,2019-03-20 19:45:15,E00538,E01066,Active,66
C007352,Dynamic Brown Systems,Energy,Spain,Maine,Lake Anthony,9,341350.0,Startup,mooneyandsons.com,2024-04-03 04:14:47,E00418,E00510,Active,75
C007353,Global Rowe Consulting,Logistics,India,Tennessee,Lisamouth,32820,1929093270.0,Enterprise,kellyllc.com,2025-10-13 01:58:05,E01348,E00681,Inactive,85
C007354,Future Burton Group,Manufacturing,USA,Virginia,Sarahview,125,4767189.0,Small,gonzalezgroup.com,2020-01-06 04:26:16,E00254,E00775,Active,83
C007355,Next Hunt Holdings,Logistics,USA,Delaware,Riveraton,463,24312433.0,Medium,"barr,floresandcardenas.com",2025-11-08 17:18:44,E00661,E00764,Active,77
C007356,Future Bailey Holdings,Education,UK,Arkansas,Lake Stephanie,28,668680.0,Startup,"mathis,rossandgibbs.com",2025-08-10 02:44:57,E00658,E00390,Active,54
C007357,United Walker Group,Healthcare,Singapore,New Jersey,Lake Kevin,331,22043522.0,Medium,alvarez-collins.com,2018-02-06 06:13:35,E01071,E00612,Active,36
C007358,Dynamic Barnes Technologies,Finance,UAE,Wyoming,,3334,141502845.0,Large,nashinc.com,2024-04-14 03:27:42,E00897,E00215,Active,87
C007359,Prime Johnson Industries,Finance,Singapore,Maine,Lake Pamelashire,146,3603463.0,Small,robinson-romero.com,2020-04-24 07:07:23,E00488,E00724,Active,95
C007360,United Mack Group,Finance,Canada,Maryland,Wrightmouth,379,21284169.0,Medium,edwards-odonnell.com,2024-05-04 21:48:08,E00142,E00510,Active,38
C007361,Elite Harris Industries,Energy,UK,Iowa,Andrewmouth,184,9691671.0,Small,jacksonandsons.com,2021-03-21 16:13:34,E00917,E00158,Active,90
C007362,Prime West Group,Hospitality,India,Arkansas,Pamelastad,904,65728308.0,Medium,"fields,thomasandvaughn.com",2025-05-29 06:26:26,E00584,E00394,Active,38
C007363,Future Johnson Holdings,Manufacturing,South Africa,Illinois,South Heather,279,11184804.0,Medium,"montoya,robinsonandpatterson.com",2024-10-08 05:13:45,E00570,E00550,Active,98
C007364,Next Nash Systems,Logistics,France,South Dakota,New Lori,9,100000.0,Startup,"graves,williamsandorr.com",2020-03-18 09:41:37,E01220,E01201,Active,56
C007365,United Clark Labs,Hospitality,UK,Idaho,Coxbury,47,2232926.0,Startup,wolfe-pope.com,2018-10-26 14:22:09,E01263,E00297,Churned,58
C007366,Future Wells Technologies,Finance,Netherlands,Alaska,West Justin,122,9680547.0,Small,"lee,clineandsmith.com",2020-04-30 17:41:00,E01163,E00231,Active,46
C007367,Prime Smith Networks,Telecom,Germany,Oklahoma,Kellyville,245,15567208.0,Medium,gomezinc.com,2023-05-18 14:12:13,E00429,E01108,Active,96
C007368,Global Perez Enterprises,Education,UK,Delaware,Sancheztown,24497,1288235037.0,Enterprise,"stevens,burtonandbrown.com",2025-03-10 04:44:40,E00376,E00504,Active,72
C007369,Dynamic Spencer Consulting,Education,Brazil,Washington,Port Susanborough,1103,80340233.0,Large,"carey,gutierrezandwilcox.com",2022-12-18 21:03:02,E00820,E00385,Inactive,37
C007370,Elite Pratt Group,Telecom,UK,Kentucky,Hunterborough,41,396120.0,Startup,gonzalez-villarreal.com,2021-08-14 15:02:31,E00936,E00775,Active,47
C007371,United Morgan Solutions,Retail,Australia,Alaska,East James,3274,162669879.0,Large,"thornton,patelandsimon.com",2023-01-07 15:12:58,E00908,E01295,Active,66
C007372,Prime Hill Consulting,Finance,South Africa,Colorado,Nicoleberg,407,17230605.0,Medium,ayalaltd.com,2023-06-02 09:30:26,E00580,E00271,Active,62
C007373,Quantum Bowman Systems,Construction,Malaysia,North Dakota,North Sharonton,77,2142660.0,Small,garrettandsons.com,2021-05-09 05:27:07,E00546,E00077,Active,80
C007374,Prime Hall Industries,Finance,Italy,Louisiana,Lake Sharon,7,288071.0,Startup,espinozaandsons.com,2018-05-20 02:00:40,E00083,E00982,Inactive,35
C007375,Blue Booth Networks,Government,UAE,Delaware,Port Allison,88,5722970.0,Small,"perez,watsonandnelson.com",2018-12-14 22:51:40,E00226,E01307,Active,87
C007376,Elite Reid Group,Technology,Italy,Oklahoma,East Justinshire,3305,263917987.0,Large,"hill,munozandsmith.com",2018-11-26 22:44:10,E01163,E00531,Active,41
C007377,Next Juarez Solutions,Construction,Pakistan,Montana,Hernandezland,10,753332.0,Startup,floresandsons.com,2018-10-11 07:45:49,E00349,E00076,Active,92
C007378,Global Greene Enterprises,Logistics,Brazil,Virginia,Port Tiffany,92,2850230.0,Small,"chandler,patelandsmith.com",2025-05-13 19:13:03,E00691,E01206,Active,76
C007379,Blue Lewis Labs,Technology,Singapore,Maryland,Davidsonland,613,46046028.0,Medium,"burnett,bakerandrose.com",2024-08-29 17:08:03,E00064,E00448,Active,62
C007380,United Ruiz Networks,Hospitality,UK,Idaho,Henryton,19449,1186352516.0,Enterprise,martinez-garrett.com,2021-01-19 18:29:09,E00083,E00200,Active,46
C007381,Prime May Systems,Healthcare,Spain,Georgia,Victoriaville,59,1083101.0,Small,barrett-bauer.com,2022-11-16 19:18:57,E00965,E01005,Active,63
C007382,Elite Gutierrez Group,Technology,UK,Illinois,West Monicaberg,104,1440034.0,Small,"lewis,dickersonandlopez.com",2020-12-09 08:13:04,E00001,E00087,Active,37
C007383,Elite Osborn Group,Finance,UAE,Mississippi,Amandamouth,85,6458345.0,Small,fletcher-pearson.com,2024-07-13 09:49:46,E00429,E00271,Inactive,64
C007384,Dynamic Mason Industries,Construction,Australia,Pennsylvania,Port Austinchester,74,3247826.0,Small,"adams,huffmanandavery.com",2023-06-01 14:33:13,E00740,E01262,Active,40
C007385,Global Murphy Holdings,Telecom,India,Nevada,Port David,374,12010450.0,Medium,"hamilton,saundersandwilliamson.com",2024-04-19 23:02:22,E00642,E00297,Active,67
C007386,Nova Butler Networks,Telecom,Malaysia,Alaska,West Nicholasshire,65,3060634.0,Small,"ray,hicksandgarcia.com",2025-02-14 05:57:42,E01309,E00036,Active,84
C007387,Prime Black Technologies,Manufacturing,Singapore,Minnesota,Jamesshire,173,12973821.0,Small,"fisher,hudsonandaustin.com",2022-11-15 15:44:32,E00294,E00093,Active,41
C007388,Blue Farmer Group,Logistics,Canada,Indiana,Munozside,584,34545778.0,Medium,johnsonllc.com,2020-02-25 07:19:20,E00395,E00420,Active,96
C007389,Dynamic Mercer Holdings,Manufacturing,Saudi Arabia,Vermont,New Alexisview,119,8934478.0,Small,powell-schmitt.com,2018-07-11 12:34:44,E01182,E00681,Active,64
C007390,Dynamic Burton Group,Energy,France,Texas,Ralphland,801,57723863.0,Medium,stevensonplc.com,2020-09-01 03:46:21,E00418,E00967,Churned,59
C007391,Quantum Lopez Holdings,Energy,Brazil,Vermont,Port Jesuschester,974,49245425.0,Medium,parker-harmon.com,2025-08-21 12:26:34,E00411,E00821,Inactive,92
C007392,Prime Stanley Consulting,Government,Pakistan,Oregon,East Veronicastad,2481,31373562.0,Large,pittmaninc.com,2021-05-04 14:58:36,E01347,E00681,Active,77
C007393,Next Sanders Solutions,Healthcare,Japan,Nebraska,Jacobhaven,112,2650476.0,Small,"vance,mooreandcox.com",2018-07-07 09:18:56,E00930,E01063,Active,49
C007394,Blue Carter Industries,Telecom,South Africa,Wyoming,Kellytown,4752,148462682.0,Large,bennettltd.com,2024-08-22 06:11:07,E00282,E01262,Active,37
C007395,Elite Freeman Holdings,Government,UK,Vermont,Kathrynland,189,11314846.0,Small,"jones,wongandwhite.com",2020-09-23 09:23:58,E00820,E00439,Active,38
C007396,Elite King Enterprises,Retail,Brazil,Hawaii,North Michael,32,763027.0,Startup,moore-ellis.com,2022-10-27 16:36:47,E00715,E01054,Active,55
C007397,Future Francis Systems,Technology,Brazil,Maryland,New Danielborough,28883,793093220.0,Enterprise,rodriguezgroup.com,2018-09-13 18:02:46,E00047,E00338,Active,36
C007398,Elite Miller Consulting,Technology,UAE,North Carolina,New Glennmouth,814,53422804.0,Medium,"vazquez,hawkinsandpatterson.com",2020-04-15 20:05:30,E00763,E00305,Active,72
C007399,Elite Miller Group,Energy,Pakistan,South Carolina,Christopherton,264,17000451.0,Medium,archerplc.com,2022-04-22 12:39:49,E00623,E00279,Active,51
C007400,Elite Johnson Networks,Hospitality,South Africa,New York,West Chelsea,91,3101807.0,Small,perez-jenkins.com,2023-02-23 09:54:21,E00308,E01314,Active,70
C007401,Elite Adams Technologies,Energy,France,Massachusetts,Lindsayville,31,146665.0,Startup,wilsonandsons.com,2024-02-21 18:13:13,E01182,E00236,Active,92
C007402,Elite Lopez Labs,Telecom,Japan,Maine,Lake Donaldhaven,183,10692162.0,Small,poole-phillips.com,2018-07-07 20:21:33,E00083,E00767,Active,95
C007403,Blue Harrell Group,Technology,Canada,North Carolina,North Toni,147,3456413.0,Small,"smith,gregoryandcollins.com",2024-12-02 22:49:43,E00709,E00738,Churned,54
C007404,United Conrad Networks,Hospitality,Netherlands,Hawaii,New Tracyshire,1909,117678880.0,Large,claygroup.com,2022-12-15 22:32:55,E00283,E00451,Active,74
C007405,Blue Brown Solutions,Energy,South Africa,South Carolina,Waterstown,4966,71899662.0,Large,ortegaplc.com,2020-11-24 08:40:04,E00917,E00891,Active,53
C007406,Dynamic Miller Solutions,Construction,Malaysia,Maine,Lake Ernest,58,1775533.0,Small,wilson-lowery.com,2021-09-08 11:22:26,E00156,E00389,Active,73
C007407,Global Miranda Holdings,Energy,UAE,North Dakota,Fredhaven,352,4559616.0,Medium,castillo-hanson.com,2021-12-21 19:47:03,E00045,E00654,Active,52
C007408,Blue Sims Holdings,Healthcare,Brazil,New Hampshire,Lake Chad,479,34460141.0,Medium,"gray,johnsonandowens.com",2025-10-13 14:41:59,E00224,E01318,Active,97
C007409,Dynamic Wright Labs,Manufacturing,Singapore,Delaware,Catherineburgh,14,689445.0,Startup,nelsonandsons.com,2019-05-26 01:54:02,E00150,E00076,Active,78
C007410,Dynamic Holmes Group,Energy,Canada,Georgia,South Steven,192,14130868.0,Small,kellergroup.com,2019-05-20 20:28:54,E01071,E01131,Churned,58
C007411,Dynamic Gomez Labs,Education,UK,Nebraska,Port Caitlyn,55,3557532.0,Small,le-snyder.com,2021-12-11 17:33:59,E01100,E00003,Churned,71
C007412,Nova Scott Consulting,Technology,UAE,Wyoming,Rebeccabury,591,11271866.0,Medium,"barnes,coxandwatkins.com",2025-10-11 14:14:12,E00890,E00399,Active,69
C007413,United Smith Labs,Telecom,France,Kansas,Nicholasborough,792,30383616.0,Medium,wright-park.com,2019-02-22 19:59:49,E00380,E00801,Churned,40
C007414,Nova Brown Labs,Technology,UAE,Maine,West Jefferyberg,124,1916929.0,Small,flynnandsons.com,2024-09-06 00:40:43,E00086,E00385,Active,91
C007415,Prime Taylor Solutions,Retail,Brazil,Hawaii,,72,4747454.0,Small,munoz-wilson.com,2018-09-06 18:40:58,E00912,E00885,Active,90
C007416,United Harris Networks,Energy,Malaysia,Wisconsin,Arroyoland,186,7140507.0,Small,barrettllc.com,2019-02-11 17:36:13,E00528,E01328,Churned,81
C007417,Dynamic Smith Systems,Technology,USA,Nebraska,West Marcusbury,190,4664691.0,Small,martinezgroup.com,2021-07-07 19:33:33,E00349,E00093,Active,87
C007418,Next Campos Systems,Logistics,UK,New Jersey,Shahstad,2333,99759246.0,Large,lucasltd.com,2018-08-31 17:45:28,E00493,E01295,Active,72
C007419,Next Ward Consulting,Government,UAE,Georgia,Olsonhaven,38229,1416793769.0,Enterprise,goodwin-oliver.com,2019-02-14 21:35:56,E00251,E00326,Inactive,60
C007420,Nova Zimmerman Industries,Logistics,Australia,Louisiana,New Maryfort,1043,10205503.0,Large,whiteheadinc.com,2019-06-25 00:10:54,E00144,E00852,Inactive,68
C007421,Nova Robertson Holdings,Telecom,Italy,Indiana,Joshuaborough,43,2182395.0,Startup,hancock-cummings.com,2020-10-25 06:53:47,E00320,E01308,Inactive,65
C007422,Future Campbell Group,Healthcare,Italy,New Mexico,South Peter,765,23016764.0,Medium,"cline,thompsonandwhite.com",2023-04-07 21:06:38,E01288,E01251,Active,65
C007423,Prime Allen Networks,Logistics,Netherlands,Colorado,Connieberg,52,3211936.0,Small,mccarthyplc.com,2023-07-13 12:30:04,E00190,E00448,Active,59
C007424,Global Cortez Labs,Government,France,Texas,New Deniseport,600,,Medium,walters-preston.com,2023-10-04 02:17:59,E00584,E00510,Active,71
C007425,Blue Torres Consulting,Hospitality,Japan,Maine,Kimberlyview,338,13805199.0,Medium,phillips-gonzalez.com,2021-03-31 01:15:10,E00976,E00510,Active,71
C007426,Dynamic Harvey Enterprises,Manufacturing,Australia,Alaska,New Dawnberg,538,22451282.0,Medium,bakerinc.com,2023-01-19 23:35:12,E00715,E00075,Active,58
C007427,Blue Ramsey Group,Finance,Brazil,North Carolina,South Darlene,79,2479213.0,Small,taylor-sanchez.com,2021-06-08 17:47:32,E00045,E01054,Active,87
C007428,Elite Swanson Consulting,Education,Spain,Idaho,South Deniseland,38,543790.0,Startup,floresandsons.com,2020-08-23 21:00:24,E00269,E00436,Active,96
C007429,Dynamic Diaz Solutions,Logistics,Pakistan,Oklahoma,East Shannonburgh,177,12214744.0,Small,"porter,parkerandsmall.com",2020-10-12 06:59:42,E00024,E00572,Active,65
C007430,United Owen Group,Technology,Italy,Virginia,New Sheena,893,41167228.0,Medium,hudsonandsons.com,2019-03-18 20:59:03,E00493,E00400,Active,61
C007431,Dynamic Koch Networks,Finance,Malaysia,Nebraska,East Jenniferview,32,305070.0,Startup,taylorgroup.com,2024-01-30 22:32:02,E00283,E00767,Active,84
C007432,Future Smith Enterprises,Logistics,Germany,Montana,Port Marcusville,29,2337201.0,Startup,vincent-hensley.com,2025-09-17 05:29:14,E00196,E00322,Active,42
C007433,Future Kent Holdings,Retail,France,Kansas,New Dianeburgh,707,35858637.0,Medium,"krueger,flynnandhart.com",2018-09-10 09:55:26,E00466,E00689,Active,86
C007434,Elite Murray Industries,Healthcare,Canada,Utah,East Paul,40306,1535906630.0,Enterprise,marsh-mason.com,2018-04-22 16:09:13,E00691,E00990,Active,70
C007435,United Finley Consulting,Retail,Singapore,Colorado,New Andrew,371,6323986.0,Medium,priceandsons.com,2018-06-12 15:02:02,E00871,E01131,Active,89
C007436,Next Howard Enterprises,Logistics,Germany,Oklahoma,Ambermouth,62,2672438.0,Small,"hunt,clarkeandyang.com",2020-04-17 05:12:38,E01174,E00187,Active,74
C007437,Prime Lee Networks,Logistics,USA,Pennsylvania,Lindsayville,2049,39890672.0,Large,austinplc.com,2023-08-27 08:11:23,E01204,E00338,Active,63
C007438,United Stewart Enterprises,Government,Pakistan,Hawaii,Salinasfort,116,9501647.0,Small,powell-young.com,2018-08-31 21:25:12,E01321,E01243,Active,53
C007439,Nova King Industries,Construction,Spain,Pennsylvania,Beasleyborough,8,685260.0,Startup,blackinc.com,2022-07-11 01:53:30,E00594,E00026,Active,71
C007440,Nova Esparza Solutions,Finance,UK,Alabama,Taraland,45,942704.0,Startup,romero-sanchez.com,2019-11-23 04:54:43,E01040,E00036,Active,94
C007441,United Martinez Industries,Retail,India,Connecticut,Jordanbury,111,3499162.0,Small,austingroup.com,2018-11-02 11:08:37,E01309,E00231,Active,88
C007442,Global Solomon Holdings,Construction,Japan,Massachusetts,New Joseph,310,15986829.0,Medium,"johnson,hopkinsandmays.com",2025-11-29 01:34:09,E01022,E00158,Active,98
C007443,Prime Walker Holdings,Construction,Germany,Wyoming,Adkinsburgh,31117,2063176772.0,Enterprise,copelandinc.com,2025-03-06 18:57:21,E00449,E00728,Active,77
C007444,United Brown Networks,Government,Australia,Kentucky,Silvastad,674,47552404.0,Medium,wells-mullen.com,2023-03-31 08:29:04,E00644,E00394,Active,51
C007445,Prime Hartman Industries,Healthcare,UK,Maine,East Ann,3017,107180529.0,Large,kelleyplc.com,2022-05-15 08:19:29,E00181,E01300,Active,59
C007446,Future Fitzgerald Solutions,Healthcare,UAE,Alaska,Shelbyberg,59,1334830.0,Small,beasley-young.com,2022-04-22 06:41:29,E00083,E00689,Active,97
C007447,Global Valencia Holdings,Manufacturing,Australia,California,Port Barbara,12498,578656565.0,Enterprise,stevens-allen.com,2023-02-26 03:44:35,E00909,E00572,Active,41
C007448,Elite Bush Enterprises,Finance,UK,West Virginia,New Johnview,9317,692237509.0,Enterprise,larson-benson.com,2025-03-02 12:45:46,E00225,E00236,Active,47
C007449,Blue Lee Networks,Government,India,Maryland,New Paulbury,43,3270301.0,Startup,"williams,hooperandaguirre.com",2023-03-07 23:55:46,E00310,E01206,Active,76
C007450,Dynamic Richardson Systems,Construction,Italy,Alabama,South Andrea,155,10086794.0,Small,"mckee,sanchezandbrowning.com",2020-03-10 05:19:29,E00626,E00095,Active,49
C007451,Quantum Sloan Industries,Finance,Spain,Connecticut,Patrickville,30721,995615711.0,Enterprise,kentltd.com,2025-03-18 17:16:14,E00064,E00138,Active,95
C007452,Blue Harrell Enterprises,Manufacturing,South Africa,Michigan,Laurieton,33,2446845.0,Startup,shelton-stevenson.com,2019-02-28 12:39:06,E00349,E00332,Active,68
C007453,Future Perry Labs,Energy,Japan,Florida,Jessebury,65,2778519.0,Small,yorkllc.com,2018-04-17 21:28:31,E00912,E01282,Active,42
C007454,Global Bates Industries,Finance,Australia,Vermont,Brianfurt,7463,355647717.0,Enterprise,longplc.com,2021-12-15 15:46:57,E00658,E01131,Active,86
C007455,Blue Smith Networks,Telecom,USA,Washington,New John,122,2408081.0,Small,shields-sanchez.com,2020-08-22 10:46:51,E00602,E00432,Active,73
C007456,Dynamic Castro Group,Education,USA,Massachusetts,Port Tina,29,770992.0,Startup,"holmes,smithandnguyen.com",2018-01-21 17:03:06,E01189,E01310,Active,68
C007457,Dynamic Ball Consulting,Construction,Pakistan,Vermont,West Albert,303,17504877.0,Medium,porter-davis.com,2018-10-04 21:56:27,E01220,E00432,Active,83
C007458,Quantum Peters Enterprises,Telecom,Malaysia,Arkansas,Elizabethmouth,232,7762698.0,Medium,kennedyplc.com,2024-02-13 13:05:40,E00020,E00158,Churned,47
C007459,Future Irwin Solutions,Technology,Malaysia,Indiana,Alantown,1339,79161641.0,Large,wilcoxgroup.com,2019-11-01 01:28:28,E00927,E00919,Active,89
C007460,Quantum Bell Industries,Government,South Africa,Arizona,Port Emma,28,1372695.0,Startup,king-parker.com,2019-10-08 10:24:44,E00037,E00386,Active,35
C007461,Prime Hanson Systems,Technology,Italy,Utah,North Danielle,31,1468852.0,Startup,fritz-donaldson.com,2025-01-31 02:47:52,E00294,E00266,Churned,46
C007462,Next Mcguire Consulting,Construction,Pakistan,Arkansas,Port Susan,148,6988215.0,Small,conner-norris.com,2021-07-12 22:49:55,E00196,E01332,Active,66
C007463,BLUE FULLER SYSTEMS,Healthcare,Italy,Washington,Lake Cassandra,196,12477398.0,Small,robertson-jackson.com,2023-09-17 19:50:09,E00466,E00720,Active,96
C007464,United Sanders Industries,Finance,France,Montana,Brittanyside,69,556995.0,Small,"arroyo,kellyandstewart.com",2021-12-21 17:13:31,E00418,E00907,Active,84
C007465,Future Daniels Consulting,Technology,India,South Dakota,Marcusmouth,87,2932918.0,Small,castilloinc.com,2018-06-01 11:03:59,E00467,E00332,Active,36
C007466,Prime Brown Labs,Education,Malaysia,Kentucky,East Hannahfurt,863,24937574.0,Medium,"davis,roseandharris.com",2022-12-20 14:41:33,E01119,E00654,Churned,49
C007467,Dynamic Becker Holdings,Hospitality,Italy,Missouri,Jeffreyville,194,7299780.0,Small,fosterandsons.com,2024-09-21 00:21:17,E00444,E00322,Churned,35
C007468,Quantum Coleman Labs,Finance,India,Kentucky,Anthonybury,27,1583986.0,Startup,"crawford,hartmanandpena.com",2022-04-02 17:11:29,E00917,E00689,Active,45
C007469,Dynamic Hill Solutions,Healthcare,Brazil,Vermont,Jeffreyport,63,3196572.0,Small,"flores,parkerandortiz.com",2022-04-04 05:08:45,E00136,E00535,Active,75
C007470,Blue Johnson Systems,Telecom,France,Connecticut,New Victoria,458,21672574.0,Medium,garcia-nelson.com,2018-09-25 02:34:12,E00418,E00379,Active,47
C007471,Quantum Cole Industries,Education,UAE,New York,Ryanstad,641,41523496.0,Medium,hoodandsons.com,2024-12-01 23:02:02,E00282,E01063,Active,83
C007472,Nova Black Holdings,Finance,Canada,Kansas,Harrisview,60,1622825.0,Small,haleplc.com,2018-11-26 16:47:01,E00294,E00778,Inactive,87
C007473,United Edwards Technologies,Hospitality,France,Connecticut,Earlchester,253,17949610.0,Medium,jones-torres.com,2023-10-26 19:34:47,E01270,E00003,Active,50
C007474,Nova Hernandez Networks,Logistics,Italy,Texas,East Lisa,33,1496494.0,Startup,franklininc.com,2019-12-20 22:32:25,E00586,E00158,Active,66
C007475,Dynamic Cameron Consulting,Government,Australia,Illinois,North Robertborough,433,23912336.0,Medium,littleplc.com,2025-05-01 11:16:45,E00784,E00654,Active,77
C007476,Global Payne Group,Telecom,Canada,Michigan,South Melindaview,2182,139911341.0,Large,moorellc.com,2020-05-15 06:38:08,E00638,E00187,Active,88
C007477,Blue Davidson Consulting,Energy,Japan,Ohio,Kevinfort,476,16259237.0,Medium,"brown,dawsonandmiller.com",2023-09-12 00:48:18,E00912,E00631,Active,54
C007478,Future Lee Consulting,Energy,Japan,Arizona,Harrellfurt,163,5858254.0,Small,proctorltd.com,2019-06-09 22:21:31,E00167,E00138,Active,67
C007479,Future Price Holdings,Logistics,Australia,Rhode Island,Cynthiamouth,16,519806.0,Startup,rayllc.com,2019-05-14 10:05:18,E00060,E01057,Churned,52
C007480,Global Hines Systems,Energy,Malaysia,South Carolina,Solismouth,66,4061751.0,Small,beckltd.com,2018-11-09 06:31:51,E00310,E00743,Active,85
C007481,Global Davis Solutions,Telecom,USA,Maine,Scottstad,16,411887.0,Startup,quinn-barnett.com,2018-11-24 11:39:13,E00134,E00689,Active,54
C007482,Next Phillips Technologies,Finance,South Africa,Virginia,Snyderchester,3778,277102707.0,Large,barnesllc.com,2024-04-20 14:23:46,E01056,E01057,Active,84
C007483,Quantum Garcia Systems,Logistics,UAE,Vermont,Fernandezshire,323,4340898.0,Medium,"watts,cherryandbanks.com",2022-04-05 01:14:23,E00570,E01314,Active,78
C007484,Prime Ellis Industries,Government,Italy,Michigan,North Lynnborough,24,757469.0,Startup,"rodriguez,chenandsanders.com",2024-12-27 22:23:39,E00565,E00121,Active,57
C007485,Next Vincent Labs,Healthcare,Italy,Wyoming,Port Linda,249,11881630.0,Medium,stoutllc.com,2024-09-24 10:37:34,E00630,E00385,Active,65
C007486,Nova Cook Consulting,Retail,USA,Vermont,Conradview,618,23962292.0,Medium,rileyandsons.com,2022-08-30 17:23:55,E00763,E00801,Active,63
C007487,Dynamic Decker Labs,Government,France,Missouri,Harrisside,669,32970591.0,Medium,lee-fletcher.com,2022-07-18 16:58:41,E01009,E00628,Active,56
C007488,United Carter Networks,Energy,Brazil,New Mexico,West Brianside,1531,36369281.0,Large,flores-watson.com,2021-08-29 01:28:01,E00106,E00093,Active,47
C007489,Prime Hansen Systems,Technology,Japan,South Dakota,East Chadshire,67,2008808.0,Small,"moore,snyderandgrant.com",2021-02-26 05:25:00,E00001,E00924,Active,39
C007490,PRIME LIU ENTERPRISES,Government,France,Hawaii,Stevensview,19629,1051910566.0,Enterprise,"ball,stewartandferguson.com",2025-09-18 09:59:44,E01228,E00829,Active,39
C007491,Dynamic Chapman Industries,Telecom,Canada,Washington,Justinview,197,3762079.0,Small,kelly-porter.com,2024-04-29 08:07:54,E01145,E00764,Active,72
C007492,Dynamic Miller Technologies,Technology,Japan,Missouri,Sawyershire,181,5307603.0,Small,williamsinc.com,2025-02-09 09:23:27,E00237,E00711,Active,69
C007493,Quantum Gray Holdings,Government,Japan,North Dakota,East Scottfort,73,3623011.0,Small,mcdanielgroup.com,2024-03-08 05:04:01,E01270,E00095,Active,44
C007494,Global Webb Networks,Technology,Pakistan,Colorado,Jessicafurt,171,13565588.0,Small,johnsonandsons.com,2024-06-04 16:38:52,E00608,E01344,Active,81
C007495,Future Santos Solutions,Construction,Italy,California,Melissachester,121,9071153.0,Small,stone-craig.com,2023-08-04 23:16:57,E00976,E00559,Active,73
C007496,United Haynes Networks,Technology,Australia,Vermont,Port Karlton,42,1485630.0,Startup,alvarez-humphrey.com,2022-09-30 22:19:17,E00828,E01214,Active,58
C007497,Prime Vasquez Systems,Logistics,Malaysia,Connecticut,Marthachester,107,1767261.0,Small,figueroa-silva.com,2023-10-20 01:36:04,E00161,E00231,Inactive,78
