TicketID,CustomerID,AgentID,Category,Priority,Status,CreatedDate,ResolvedDate,ResolutionHours,CustomerSatisfaction
T0019137,C009576,E01255,Feature Request,Low,Open,2023-09-03 12:19:14,2023-09-13 00:19:14,228.0,1
T0019138,C009577,E00866,Billing,Critical,Resolved,2023-03-02 11:55:19,2023-03-08 15:55:19,148.0,5
T0019139,C009577,E00840,Performance,High,Open,2023-03-07 10:19:17,2023-03-16 15:19:17,221.0,2
T0019140,C009578,E01194,Feature Request,Critical,Closed,2022-09-04 15:29:35,2022-09-07 12:29:35,69.0,2
T0019141,C009578,E00895,Account,High,Open,2021-01-13 12:15:18,2021-01-15 23:15:18,59.0,4
T0019142,C009578,E01226,Billing,Medium,Resolved,2022-08-15 15:56:48,2022-08-22 19:56:48,172.0,1
T0019143,C009579,E00928,Account,Low,Closed,2025-12-19 04:57:01,2025-12-22 18:57:01,86.0,2
T0019144,C009579,E00687,Technical,Low,Resolved,2025-10-16 12:57:49,2025-10-17 21:57:49,33.0,5
T0019145,C009580,E00566,Security,Medium,Resolved,2025-06-02 18:10:51,2025-06-04 19:10:51,49.0,1
T0019146,C009581,E00290,Account,Medium,Resolved,2023-08-06 17:23:02,2023-08-07 10:23:02,17.0,4
T0019147,C009581,E00066,Bug Report,Medium,Resolved,2025-06-25 12:29:26,2025-06-27 07:29:26,43.0,3
T0019148,C009582,E00115,Bug Report,Low,Resolved,2025-04-04 00:58:51,2025-04-05 05:58:51,29.0,3
T0019149,C009583,E00873,Performance,High,Resolved,2025-02-25 13:54:40,2025-03-04 08:54:40,163.0,3
T0019150,C009584,E00748,Account,Medium,Closed,2025-07-14 04:09:54,2025-07-20 06:09:54,146.0,2
T0019151,C009584,E00094,Performance,High,Resolved,2024-01-02 20:52:05,2024-01-07 16:52:05,116.0,2
T0019152,C009584,E00415,Technical,Low,Open,2024-11-24 12:04:25,2024-11-30 04:04:25,136.0,5
T0019153,C009584,E01180,Performance,Low,Open,2023-04-22 04:27:15,2023-04-30 00:27:15,188.0,4
T0019154,C009584,E01021,Security,High,Resolved,2024-06-18 04:50:40,2024-06-21 13:50:40,81.0,1
T0019155,C009584,E00686,Billing,High,Resolved,2024-09-24 15:25:33,2024-10-04 13:25:33,238.0,2
T0019156,C009585,E00464,Feature Request,Medium,Closed,2025-07-17 13:57:06,2025-07-19 22:57:06,57.0,4
T0019157,C009585,E00304,Account,Low,Pending,2024-09-08 22:41:30,2024-09-18 07:41:30,225.0,4
T0019158,C009586,E01294,Technical,Low,Resolved,2025-11-15 22:22:21,2025-11-21 20:22:21,142.0,1
T0019159,C009586,E00839,Performance,Medium,Open,2025-12-20 10:49:17,2025-12-30 00:49:17,230.0,3
T0019160,C009587,E00980,Security,Medium,Resolved,2025-01-18 15:22:54,2025-01-23 12:22:54,117.0,1
T0019161,C009587,E00780,Feature Request,Medium,Resolved,2025-02-25 09:30:49,2025-02-27 11:30:49,50.0,1
T0019162,C009587,E00021,Performance,Medium,Resolved,2025-09-14 04:20:54,2025-09-23 14:20:54,226.0,2
T0019163,C009588,E00350,Account,Low,Resolved,2025-08-16 14:14:36,2025-08-26 08:14:36,234.0,1
T0019164,C009590,E00659,Technical,High,Pending,2025-12-23 22:21:21,2025-12-25 16:21:21,42.0,5
T0019165,C009590,E00521,Account,Medium,Closed,2025-12-12 22:01:19,2025-12-20 08:01:19,178.0,5
T0019166,C009590,E00230,Billing,Medium,Resolved,2025-10-01 07:13:11,2025-10-11 05:13:11,238.0,4
T0019167,C009591,E01144,Performance,Medium,Resolved,2024-07-28 14:32:28,2024-08-05 04:32:28,182.0,5
T0019168,C009591,E01281,Feature Request,Medium,Closed,2024-05-20 06:02:09,2024-05-29 01:02:09,211.0,1
T0019169,C009592,E01125,Billing,Low,Closed,2022-01-18 00:19:23,2022-01-20 21:19:23,69.0,3
T0019170,C009592,E01293,Performance,Medium,Open,2022-04-04 10:22:21,2022-04-08 15:22:21,101.0,5
T0019171,C009593,E00798,Bug Report,Medium,Resolved,2020-09-11 16:38:48,2020-09-20 21:38:48,221.0,2
T0019172,C009593,E00304,Feature Request,High,Open,2021-07-18 12:53:06,2021-07-23 22:53:06,130.0,2
T0019173,C009594,E01060,Feature Request,High,Resolved,2024-04-19 04:57:59,2024-04-19 23:57:59,19.0,3
T0019174,C009594,E00987,Feature Request,Medium,Resolved,2021-12-24 06:48:46,2022-01-01 20:48:46,206.0,3
T0019175,C009595,E01109,Security,Medium,Resolved,2025-06-14 01:42:16,2025-06-17 17:42:16,88.0,5
T0019176,C009595,E00464,Account,Critical,Closed,2021-10-20 14:39:52,2021-10-20 22:39:52,8.0,5
T0019177,C009596,E00794,Performance,Low,Resolved,2022-06-25 21:18:31,2022-06-28 11:18:31,62.0,2
T0019178,C009596,E00887,Feature Request,Medium,Closed,2025-08-21 23:27:52,2025-08-22 07:27:52,8.0,2
T0019179,C009596,E00211,Technical,Medium,Open,2022-05-04 18:13:34,2022-05-14 01:13:34,223.0,3
T0019180,C009596,E00663,Billing,Medium,Pending,2023-04-20 03:10:29,2023-04-30 01:10:29,238.0,2
T0019181,C009597,E01336,Security,Low,Open,2025-04-06 13:01:45,2025-04-08 13:01:45,48.0,4
T0019182,C009599,E01215,Account,Medium,Open,2021-10-27 07:15:10,2021-10-27 15:15:10,8.0,5
T0019183,C009599,E01171,Account,Medium,Open,2023-12-28 16:57:44,2024-01-06 11:57:44,211.0,5
T0019184,C009599,E00915,Billing,High,Resolved,2023-12-13 13:09:59,2023-12-16 12:09:59,71.0,4
T0019185,C009600,E00492,Bug Report,Medium,Pending,2022-12-26 15:39:48,2023-01-02 17:39:48,170.0,4
T0019186,C009601,E00350,Technical,High,Open,2025-01-23 02:30:48,2025-01-30 09:30:48,175.0,4
T0019187,C009601,E01281,Bug Report,High,Pending,2025-06-17 08:51:57,2025-06-23 09:51:57,145.0,4
T0019188,C009602,E00186,Bug Report,Medium,Pending,2025-09-22 09:26:23,2025-09-27 21:26:23,132.0,3
T0019189,C009602,E01271,Feature Request,Low,Resolved,2025-10-19 09:06:31,2025-10-23 21:06:31,108.0,4
T0019190,C009603,E01087,Feature Request,Low,Closed,2025-04-13 12:33:22,2025-04-13 21:33:22,9.0,1
T0019191,C009603,E00175,Technical,Low,Resolved,2025-02-02 06:12:06,2025-02-07 09:12:06,123.0,1
T0019192,C009603,E00484,Technical,Critical,Resolved,2025-08-08 10:03:13,2025-08-10 01:03:13,39.0,3
T0019193,C009604,E00426,Performance,High,Pending,2024-07-27 21:28:01,2024-07-29 10:28:01,37.0,3
T0019194,C009605,E01336,Technical,Low,Closed,2024-10-22 14:33:33,2024-10-27 11:33:33,117.0,2
T0019195,C009606,E01235,Bug Report,Medium,Open,2020-07-20 12:08:04,2020-07-26 21:08:04,153.0,2
T0019196,C009607,E01109,Bug Report,Medium,Closed,2023-08-16 03:14:33,2023-08-16 15:14:33,12.0,5
T0019197,C009607,E00542,Performance,Medium,Open,2025-06-07 03:14:37,2025-06-11 18:14:37,111.0,2
T0019198,C009608,E00211,Technical,Medium,Closed,2024-12-03 01:39:45,2024-12-07 04:39:45,99.0,2
T0019199,C009608,E00426,Bug Report,High,Closed,2025-05-29 17:50:32,2025-06-05 14:50:32,165.0,2
T0019200,C009608,E00433,Performance,Low,Closed,2023-08-25 11:47:53,2023-08-26 11:47:53,24.0,4
T0019201,C009608,E00992,Performance,Medium,Resolved,2022-07-10 01:23:07,2022-07-12 09:23:07,56.0,2
T0019202,C009609,E00004,Technical,Medium,Resolved,2024-03-29 18:17:59,2024-03-31 14:17:59,44.0,2
T0019203,C009609,E00574,Security,Low,Pending,2024-10-24 12:41:13,2024-10-29 20:41:13,128.0,2
T0019204,C009610,E01060,Technical,Low,Open,2021-05-07 22:48:57,2021-05-09 02:48:57,28.0,2
T0019205,C009610,E00278,Account,Low,Resolved,2018-12-13 01:18:53,2018-12-16 09:18:53,80.0,2
T0019206,C009611,E00725,Performance,High,Resolved,2023-09-20 23:56:55,2023-09-22 07:56:55,32.0,5
T0019207,C009611,E00009,Bug Report,Low,Resolved,2020-07-19 16:06:10,2020-07-27 16:06:10,192.0,1
T0019208,C009612,E00782,Security,Low,Open,2025-06-16 14:02:15,2025-06-22 08:02:15,138.0,3
T0019209,C009612,E00866,Feature Request,High,Resolved,2024-09-04 08:02:10,2024-09-13 02:02:10,210.0,4
T0019210,C009613,E01126,Technical,High,Open,2021-04-02 16:59:11,2021-04-07 15:59:11,119.0,5
T0019211,C009613,E00383,Technical,Medium,Pending,2021-11-09 23:31:10,2021-11-13 10:31:10,83.0,3
T0019212,C009614,E00542,Account,Low,Closed,2022-10-22 21:47:53,2022-10-29 13:47:53,160.0,3
T0019213,C009614,E00887,Bug Report,Low,Open,2024-10-02 01:34:55,2024-10-09 21:34:55,188.0,4
T0019214,C009616,E00433,Technical,Low,Closed,2024-08-18 22:55:41,2024-08-27 01:55:41,195.0,3
T0019215,C009616,E00346,Billing,Low,Resolved,2019-03-06 03:35:02,2019-03-07 19:35:02,40.0,4
T0019216,C009617,E00544,Feature Request,Low,Pending,2020-11-03 06:09:26,2020-11-05 11:09:26,53.0,2
T0019217,C009617,E00102,Performance,Medium,Closed,2022-08-17 07:43:35,2022-08-26 23:43:35,232.0,4
T0019218,C009617,E00878,Technical,Low,Resolved,2021-02-19 15:10:02,2021-02-21 07:10:02,40.0,1
T0019219,C009619,E00748,Security,High,Resolved,2022-06-04 14:20:24,2022-06-13 04:20:24,206.0,4
T0019220,C009620,E00222,Bug Report,High,Resolved,2024-11-18 21:50:02,2024-11-21 11:50:02,62.0,2
T0019221,C009620,E00866,Technical,Low,Resolved,2023-01-10 14:25:10,2023-01-14 10:25:10,92.0,5
T0019222,C009620,E00792,Billing,High,Resolved,2025-06-08 12:27:58,2025-06-09 04:27:58,16.0,7
T0019223,C009620,E00177,Account,High,Resolved,2025-08-04 18:11:44,2025-08-06 01:11:44,31.0,5
T0019224,C009620,E00712,Feature Request,Low,Open,2023-11-24 03:16:31,2023-11-26 15:16:31,60.0,4
T0019225,C009621,E01246,Technical,Medium,Resolved,2025-05-19 14:06:32,2025-05-22 11:06:32,69.0,1
T0019226,C009621,E00992,Billing,Low,Resolved,2024-06-14 07:03:07,2024-06-20 19:03:07,156.0,3
T0019227,C009621,E00290,Security,Medium,Closed,2025-12-29 18:40:18,2026-01-07 10:40:18,208.0,4
T0019228,C009621,E01250,Performance,Low,Open,2024-07-10 15:00:59,2024-07-17 05:00:59,158.0,1
T0019229,C009621,E00803,Bug Report,Medium,Resolved,2025-09-14 14:44:51,2025-09-23 18:44:51,220.0,1
T0019230,C009622,E00969,Technical,Medium,Resolved,2022-08-09 14:54:38,2022-08-15 03:54:38,133.0,4
T0019231,C009623,E00303,Performance,Critical,Open,2025-10-09 19:16:30,2025-10-14 19:16:30,120.0,4
T0019232,C009623,E00288,Security,High,Resolved,2023-02-04 04:56:45,2023-02-13 00:56:45,212.0,5
T0019233,C009623,E00782,Technical,Medium,Resolved,2022-04-22 17:07:56,2022-04-27 14:07:56,117.0,4
T0019234,C009623,E00285,Performance,Low,Pending,2022-09-22 02:20:25,2022-10-01 22:20:25,236.0,5
T0019235,C009624,E01180,Feature Request,Low,Resolved,2022-07-14 01:51:20,2022-07-20 13:51:20,156.0,5
T0019236,C009625,E00992,Performance,High,Resolved,2023-11-06 19:34:36,2023-11-13 12:34:36,161.0,1
T0019237,C009625,E00290,Bug Report,Medium,Resolved,2025-08-30 07:01:30,2025-09-05 12:01:30,149.0,4
T0019238,C009626,E01336,Billing,High,Pending,2025-03-27 13:15:56,2025-03-30 08:15:56,67.0,5
T0019239,C009626,E00157,Account,Low,Closed,2025-01-11 07:07:16,2025-01-14 03:07:16,68.0,1
T0019240,C009626,E00748,Technical,Critical,Resolved,2025-04-23 16:46:36,2025-04-30 09:46:36,161.0,1
T0019241,C009626,E00484,Feature Request,Low,Closed,2024-08-21 01:02:23,2024-08-31 00:02:23,239.0,5
T0019242,C009628,E00497,Technical,Medium,Resolved,2021-04-12 05:17:16,2021-04-16 06:17:16,97.0,2
T0019243,C009629,E00094,Security,Medium,Resolved,2024-03-27 15:06:29,2024-03-28 19:06:29,28.0,2
T0019244,C009629,E00554,Billing,Medium,Resolved,2024-05-10 09:13:49,2024-05-20 07:13:49,238.0,2
T0019245,C009630,E00992,Feature Request,Medium,Resolved,2025-09-17 00:34:45,2025-09-26 17:34:45,233.0,2
T0019246,C009631,E00102,Technical,Medium,Resolved,2025-02-20 23:38:13,2025-03-01 14:38:13,207.0,2
T0019247,C009631,E00859,Performance,Medium,Resolved,2025-05-31 02:40:32,2025-06-05 23:40:32,141.0,2
T0019248,C009632,E00029,Security,Medium,Closed,2024-02-16 00:57:38,2024-02-19 21:57:38,93.0,1
T0019249,C009632,E00929,Bug Report,Low,Resolved,2019-11-02 14:20:17,2019-11-11 01:20:17,203.0,5
T0019250,C009632,E00323,Technical,Medium,Resolved,2023-04-12 15:14:34,2023-04-20 08:14:34,185.0,3
T0019251,C009632,E00350,Performance,High,Closed,2025-01-09 19:13:51,2025-01-10 05:13:51,10.0,5
T0019252,C009633,E00962,Account,Medium,Closed,2021-11-12 08:13:50,2021-11-18 01:13:50,137.0,4
T0019253,C009635,E00288,Security,Low,Resolved,2025-05-01 21:12:41,2025-05-03 02:12:41,29.0,1
T0019254,C009636,E00951,Account,High,Open,2025-03-26 13:20:51,2025-04-01 16:20:51,147.0,4
T0019255,C009637,E00327,Account,Low,Pending,2024-02-14 21:00:25,2024-02-21 04:00:25,151.0,5
T0019256,C009637,E00980,Account,Medium,Resolved,2024-01-02 18:08:26,2024-01-04 07:08:26,37.0,1
T0019257,C009637,E00186,Account,Medium,Resolved,2025-12-29 20:43:17,2025-12-31 06:43:17,34.0,1
T0019258,C009638,E00323,Billing,Medium,Pending,2022-10-25 12:37:38,2022-10-27 22:37:38,58.0,3
T0019259,C009638,E00353,Feature Request,Low,Resolved,2023-08-27 02:35:59,2023-08-28 02:35:59,24.0,2
T0019260,C009639,E00046,Feature Request,High,Pending,2021-11-06 20:43:19,2021-11-10 09:43:19,85.0,2
T0019261,C009639,E01154,Bug Report,Low,Closed,2021-05-25 10:46:52,2021-05-27 08:46:52,46.0,4
T0019262,C009639,E00290,Feature Request,Medium,Resolved,2023-12-24 06:52:18,2023-12-27 21:52:18,87.0,1
T0019263,C009640,E00212,Feature Request,Critical,Resolved,2025-06-29 12:05:26,2025-07-04 17:05:26,125.0,3
T0019264,C009641,E00433,Security,Low,Resolved,2021-09-07 05:43:41,2021-09-15 00:43:41,187.0,2
T0019265,C009641,E00940,Bug Report,Medium,Resolved,2024-06-23 23:52:00,2024-06-25 05:52:00,30.0,1
T0019266,C009641,E00219,Performance,High,Closed,2018-06-15 15:13:01,2018-06-19 22:13:01,103.0,1
T0019267,C009641,E00663,Feature Request,Low,Resolved,2022-06-13 19:44:05,2022-06-17 00:44:05,77.0,2
T0019268,C009642,E01283,Billing,Critical,Resolved,2025-02-03 16:23:12,2025-02-07 12:23:12,92.0,1
T0019269,C009642,E00560,Technical,Low,Resolved,2024-10-07 17:55:18,2024-10-13 12:55:18,139.0,3
T0019270,C009642,E01218,Bug Report,Medium,Closed,2025-11-17 16:24:18,2025-11-18 21:24:18,29.0,4
T0019271,C009643,E00481,Technical,Low,Resolved,2025-12-22 05:22:15,2025-12-27 14:22:15,129.0,3
T0019272,C009643,E00484,Feature Request,Low,Closed,2023-12-11 17:05:30,2023-12-20 22:05:30,221.0,2
T0019273,C009645,E01154,Account,Medium,Closed,2024-01-05 01:54:15,2024-01-12 23:54:15,190.0,2
T0019274,C009646,E00321,Billing,Medium,Resolved,2025-05-17 02:57:51,2025-05-22 15:57:51,133.0,2
T0019275,C009646,E00433,Billing,Medium,Closed,2025-09-13 07:00:11,2025-09-14 09:00:11,26.0,5
T0019276,C009646,E01175,Bug Report,High,Resolved,2025-08-24 15:46:51,2025-08-31 04:46:51,157.0,4
T0019277,C009647,E00163,Performance,Low,Open,2023-04-15 15:26:33,2023-04-23 10:26:33,187.0,2
T0019278,C009647,E00610,Bug Report,High,Resolved,2023-06-22 20:06:28,2023-07-02 04:06:28,224.0,1
T0019279,C009647,E00452,Technical,Low,Closed,2025-06-30 17:21:32,2025-07-09 22:21:32,221.0,5
T0019280,C009649,E00659,Bug Report,Low,Closed,2021-08-08 17:00:33,,44.0,5
T0019281,C009650,E01093,Performance,Low,Resolved,2025-06-25 00:43:42,2025-07-04 00:43:42,216.0,1
T0019282,C009651,E00049,Billing,Medium,Pending,2021-01-13 09:40:07,2021-01-16 03:40:07,66.0,4
T0019283,C009651,E00484,Technical,Medium,Closed,2023-12-16 20:33:40,2023-12-26 16:33:40,236.0,5
T0019284,C009651,E00994,Billing,Medium,Resolved,2025-08-23 17:38:21,2025-08-30 10:38:21,161.0,1
T0019285,C009651,E00029,Bug Report,Low,Resolved,2021-07-18 12:49:16,2021-07-19 08:49:16,20.0,5
T0019286,C009652,E00481,Bug Report,Medium,Open,2023-06-26 22:08:25,2023-06-28 09:08:25,35.0,3
T0019287,C009653,E00887,Account,Low,Open,2021-04-07 18:35:29,2021-04-10 12:35:29,66.0,5
T0019288,C009653,E01087,Account,Low,Resolved,2021-02-24 18:33:08,2021-03-05 00:33:08,198.0,4
T0019289,C009653,E00383,Feature Request,Low,Closed,2023-03-08 05:49:06,2023-03-16 17:49:06,204.0,1
T0019290,C009653,E01155,Security,Medium,Closed,2025-06-29 08:03:56,2025-07-08 11:03:56,219.0,4
T0019291,C009653,E00866,Billing,Critical,Resolved,2020-11-13 16:24:11,2020-11-19 07:24:11,135.0,1
T0019292,C009653,E00102,Feature Request,Medium,Open,2024-04-20 19:33:47,2024-04-24 10:33:47,87.0,3
T0019293,C009654,E00321,Feature Request,High,Closed,2023-05-27 12:22:15,2023-05-28 01:22:15,13.0,1
T0019294,C009654,E00066,Account,Medium,Resolved,2024-11-14 00:07:01,2024-11-16 02:07:01,50.0,5
T0019295,C009655,E00485,Bug Report,Medium,Resolved,2020-01-12 05:07:50,2020-01-21 18:07:50,229.0,2
T0019296,C009655,E01046,Security,High,Closed,2019-09-21 20:57:48,2019-09-29 06:57:48,178.0,2
T0019297,C009655,E00952,Performance,Medium,Resolved,2018-11-27 09:11:48,2018-12-02 21:11:48,132.0,5
T0019298,C009656,E01171,Account,Medium,Open,2024-01-12 05:22:53,2024-01-20 06:22:53,193.0,5
T0019299,C009656,E00258,Billing,Medium,Pending,2022-11-30 14:09:39,2022-12-04 16:09:39,98.0,5
T0019300,C009656,E00186,Technical,Medium,Pending,2022-08-09 11:04:26,2022-08-19 08:04:26,237.0,1
T0019301,C009656,E00873,Bug Report,Medium,Open,2025-12-01 13:04:43,2025-12-10 11:04:43,214.0,3
T0019302,C009656,E01269,Account,High,Resolved,2024-06-17 00:40:22,2024-06-21 23:40:22,119.0,2
T0019303,C009657,E01219,Billing,High,Closed,2025-09-12 00:59:05,,213.0,5
T0019304,C009657,E00157,Feature Request,Critical,Resolved,2025-11-19 16:00:48,2025-11-27 01:00:48,177.0,4
T0019305,C009659,E01235,Security,Low,Resolved,2024-01-13 06:29:56,2024-01-13 19:29:56,13.0,1
T0019306,C009660,E00278,Bug Report,High,Resolved,2025-12-22 12:22:59,2025-12-27 13:22:59,121.0,4
T0019307,C009661,E00712,Account,High,Open,2020-12-07 11:48:52,2020-12-07 23:48:52,37.0,3
T0019308,C009661,E00542,Feature Request,Medium,Resolved,2025-10-14 16:52:15,2025-10-20 04:52:15,132.0,1
T0019309,C009661,E00350,Account,Low,Resolved,2025-12-11 10:30:30,2025-12-14 19:30:30,81.0,2
T0019310,C009662,E00977,Account,Low,Closed,2022-09-02 04:37:17,2022-09-02 18:37:17,14.0,5
T0019311,C009662,E00219,Technical,High,Resolved,2022-11-15 22:08:54,2022-11-18 11:08:54,61.0,4
T0019312,C009662,E00374,Feature Request,Low,Pending,2025-05-30 16:27:22,2025-06-07 15:27:22,191.0,4
T0019313,C009662,E00031,Billing,Low,Resolved,2021-10-06 01:30:12,2021-10-10 22:30:12,117.0,5
T0019314,C009663,E00157,Account,Medium,Closed,2020-12-22 10:28:35,2020-12-23 19:28:35,33.0,2
T0019315,C009664,E01281,Bug Report,Medium,Pending,2025-06-12 00:03:57,2025-06-13 20:03:57,44.0,3
T0019316,C009664,E00414,Account,High,Resolved,2025-06-06 17:27:48,2025-06-10 19:27:48,98.0,4
T0019317,C009664,E00256,Billing,High,Resolved,2024-06-07 00:03:31,2024-06-10 11:03:31,83.0,5
T0019318,C009664,E00046,Security,High,Resolved,2024-11-24 16:59:26,2024-11-30 21:59:26,149.0,2
T0019319,C009666,E00878,Feature Request,Medium,Resolved,2020-12-26 00:47:07,2020-12-30 10:47:07,106.0,3
T0019320,C009666,E00481,Feature Request,High,Resolved,2025-01-06 08:45:33,2025-01-12 19:45:33,155.0,4
T0019321,C009666,E00780,Performance,Medium,Resolved,2024-11-05 21:36:00,2024-11-09 23:36:00,98.0,5
T0019322,C009666,E00895,Account,Medium,Closed,2024-10-08 06:52:32,2024-10-13 21:52:32,135.0,2
T0019323,C009667,E00553,Security,Medium,Resolved,2024-10-31 18:44:05,2024-11-04 20:44:05,98.0,1
T0019324,C009667,E00290,Account,High,Resolved,2025-11-03 16:25:46,2025-11-06 13:25:46,69.0,4
T0019325,C009667,E01007,Account,Medium,Pending,2024-02-10 21:43:25,2024-02-13 09:43:25,60.0,5
T0019326,C009667,E00725,Billing,Low,Resolved,2025-12-01 21:33:28,2025-12-09 00:33:28,171.0,3
T0019327,C009667,E00971,Bug Report,Low,Open,2024-04-21 06:45:18,2024-04-21 18:45:18,201.0,2
T0019328,C009668,E00840,Performance,Medium,Pending,2022-04-21 14:49:36,2022-05-01 05:49:36,231.0,4
T0019329,C009668,E00088,Billing,Low,Open,2022-12-19 09:49:13,2022-12-19 21:49:13,5.0,3
T0019330,C009669,E01032,Technical,Low,Closed,2022-05-20 06:11:15,2022-05-21 23:11:15,41.0,4
T0019331,C009669,E00992,Security,Low,Resolved,2022-06-12 07:18:27,2022-06-12 20:18:27,13.0,2
T0019332,C009670,E00212,Technical,High,Resolved,2024-12-16 21:16:25,2024-12-23 15:16:25,162.0,1
T0019333,C009671,E00597,Account,High,Open,2025-05-06 08:27:05,2025-05-15 15:27:05,223.0,1
T0019334,C009672,E01269,Feature Request,Medium,Closed,2023-12-15 10:36:18,2023-12-18 12:36:18,74.0,2
T0019335,C009673,E01140,Performance,High,Resolved,2025-08-22 20:33:29,2025-08-24 09:33:29,37.0,5
T0019336,C009673,E00356,Bug Report,Medium,Resolved,2024-08-14 02:08:26,2024-08-19 15:08:26,133.0,2
T0019337,C009674,E00082,Feature Request,Medium,Resolved,2019-10-06 06:21:20,2019-10-12 00:21:20,138.0,3
T0019338,C009674,E00485,Billing,Medium,Resolved,2018-12-24 11:11:15,2018-12-27 17:11:15,78.0,2
T0019339,C009674,E01218,Account,Medium,Closed,2024-01-15 22:06:06,2024-01-25 00:06:06,218.0,2
T0019340,C009674,E01194,Security,Medium,Resolved,2025-04-12 03:07:44,2025-04-14 07:07:44,52.0,3
T0019341,C009675,E00799,Performance,Medium,Closed,2025-12-02 20:23:53,2025-12-06 18:23:53,94.0,2
T0019342,C009675,E00497,Security,Medium,Resolved,2025-12-28 09:07:42,2026-01-03 02:07:42,137.0,2
T0019343,C009675,E00780,Technical,Critical,Pending,2025-11-09 22:52:41,2025-11-10 22:52:41,24.0,1
T0019344,C009676,E00962,Bug Report,Medium,Pending,2023-06-24 04:42:23,2023-06-26 18:42:23,62.0,2
T0019345,C009676,E00511,Bug Report,Low,Resolved,2025-09-05 06:04:26,2025-09-12 06:04:26,168.0,4
T0019346,C009676,E00696,Technical,Medium,Resolved,2021-03-21 23:56:03,2021-03-30 16:56:03,209.0,3
T0019347,C009676,E01173,Security,Low,Resolved,2024-01-03 07:50:07,2024-01-12 17:50:07,226.0,1
T0019348,C009677,E00239,Account,Low,Resolved,2024-08-09 00:49:18,2024-08-17 12:49:18,204.0,4
T0019349,C009677,E01338,Bug Report,High,Resolved,2020-04-24 14:51:57,2020-05-04 10:51:57,236.0,3
T0019350,C009678,E00882,Feature Request,Low,Resolved,2023-09-13 13:53:25,2023-09-20 00:53:25,155.0,4
T0019351,C009678,E00873,Feature Request,Low,Open,2024-03-05 04:59:09,2024-03-11 11:59:09,151.0,1
T0019352,C009679,E00259,Billing,High,Resolved,2024-10-10 11:53:59,2024-10-17 23:53:59,180.0,5
T0019353,C009680,E00230,Account,High,Open,2024-05-17 12:09:54,2024-05-20 13:09:54,73.0,1
T0019354,C009680,E00545,Performance,High,Open,2023-07-18 21:15:37,2023-07-21 06:15:37,57.0,4
T0019355,C009681,E01046,Feature Request,Medium,Resolved,2025-08-01 20:09:19,2025-08-09 02:09:19,174.0,3
T0019356,C009681,E01135,Performance,Medium,Open,2025-01-20 01:30:05,2025-01-21 17:30:05,40.0,4
T0019357,C009681,E00545,Bug Report,Low,Pending,2024-05-13 22:06:50,2024-05-21 08:06:50,178.0,1
T0019358,C009681,E00534,Bug Report,Medium,Resolved,2024-06-07 18:29:44,2024-06-09 21:29:44,51.0,3
T0019359,C009682,E00162,Technical,Low,Resolved,2024-10-25 08:32:04,2024-10-31 03:32:04,139.0,4
T0019360,C009682,E01087,Security,Low,Resolved,2024-09-05 19:36:02,2024-09-11 06:36:02,131.0,2
T0019361,C009682,E00478,Security,Low,Closed,2025-09-06 17:00:28,2025-09-07 03:00:28,10.0,1
T0019362,C009682,E01173,Feature Request,Low,Resolved,2025-11-05 06:40:58,2025-11-13 08:40:58,194.0,1
T0019363,C009683,E00866,Billing,Medium,Resolved,2024-08-20 15:20:32,2024-08-24 04:20:32,85.0,3
T0019364,C009683,E00004,Feature Request,Medium,Resolved,2024-10-09 22:37:44,2024-10-11 13:37:44,39.0,5
T0019365,C009684,E00613,Security,Low,Resolved,2024-01-02 22:09:16,2024-01-09 19:09:16,165.0,2
T0019366,C009685,E01154,Technical,Medium,Resolved,2024-07-07 13:34:45,2024-07-16 21:34:45,224.0,4
T0019367,C009686,E00817,Performance,Medium,Resolved,2025-11-21 23:18:52,2025-11-24 21:18:52,70.0,2
T0019368,C009687,E01143,Account,Low,Open,2021-12-15 10:43:53,2021-12-20 06:43:53,116.0,1
T0019369,C009687,E01018,Account,Low,Resolved,2022-12-16 01:06:55,2022-12-20 15:06:55,110.0,4
T0019370,C009688,E01021,Bug Report,Low,Resolved,2025-07-23 17:45:51,2025-07-23 21:45:51,4.0,2
T0019371,C009688,E00660,Account,Medium,Resolved,2021-11-22 17:54:41,2021-12-01 19:54:41,218.0,5
T0019372,C009689,E00915,Account,High,Resolved,2025-01-25 14:49:33,2025-01-27 09:49:33,43.0,2
T0019373,C009689,E01180,Bug Report,High,Resolved,2025-11-26 22:11:35,2025-11-27 23:11:35,25.0,5
T0019374,C009689,E00267,Technical,Medium,Pending,2023-06-28 03:38:11,2023-07-04 12:38:11,153.0,2
T0019375,C009689,E00757,Performance,High,Pending,2025-09-17 17:09:32,2025-09-22 19:09:32,122.0,2
T0019376,C009689,E00278,Billing,Low,Pending,2024-01-07 00:03:07,2024-01-10 17:03:07,89.0,2
T0019377,C009689,E00201,Technical,Medium,Closed,2024-04-27 20:02:20,2024-05-04 00:02:20,148.0,2
T0019378,C009691,E00782,Performance,Medium,Resolved,2022-08-14 16:18:53,2022-08-16 20:18:53,52.0,3
T0019379,C009691,E00162,Technical,Medium,Resolved,2021-10-27 18:18:03,2021-10-29 09:18:03,39.0,5
T0019380,C009691,E00566,Billing,Low,Open,2025-08-01 03:13:24,2025-08-08 16:13:24,181.0,3
T0019381,C009691,E00625,Feature Request,Medium,Closed,2020-09-21 07:55:42,2020-09-26 11:55:42,124.0,2
